place,beer,usr,date,rating,style,s_name
31221,269406,773354,2017-02-21,4.0,174,Siren / Indy-Man-Brew-House - VIPA
31221,131403,728194,2015-02-27,3.68,129,Siren / Off Color Biere De Gouttiere
31221,131403,132348,2015-02-22,4.0,129,Siren / Off Color Biere De Gouttiere
31221,131403,249705,2015-02-07,4.24,129,Siren / Off Color Biere De Gouttiere
31221,131403,557249,2014-08-23,3.75,129,Siren / Off Color Biere De Gouttiere
31221,131403,212193,2014-08-14,3.75,129,Siren / Off Color Biere De Gouttiere
31221,131403,720667,2014-08-14,3.75,129,Siren / Off Color Biere De Gouttiere
31221,131403,524986,2014-07-30,3.66,129,Siren / Off Color Biere De Gouttiere
31221,166006,277522,2015-03-29,3.21,73,Siren / Magic Rock Mrs. Brown
31221,173073,691982,2015-10-15,4.25,157,Siren / Mikkeller Barrel Aged Beer Geek Daydream
31221,173073,560899,2015-05-19,2.0,157,Siren / Mikkeller Barrel Aged Beer Geek Daydream
31221,230804,811781,2016-08-14,4.03,116,Siren / Omnipollo Life Is A Peach Barrel Aged
31221,230804,681220,2016-07-20,3.75,116,Siren / Omnipollo Life Is A Peach Barrel Aged
31221,230804,760280,2016-06-01,4.1,116,Siren / Omnipollo Life Is A Peach Barrel Aged
31221,230804,691982,2016-05-19,4.0,116,Siren / Omnipollo Life Is A Peach Barrel Aged
31221,305041,1213422,2018-03-23,3.93,189,Siren / Other Half - I Love You Honey Bunny
31221,305041,811781,2017-11-19,4.15,189,Siren / Other Half - I Love You Honey Bunny
31221,305041,403838,2017-11-04,3.75,189,Siren / Other Half - I Love You Honey Bunny
31221,305041,728194,2017-11-04,4.02,189,Siren / Other Half - I Love You Honey Bunny
31221,305041,757862,2017-10-18,4.1,189,Siren / Other Half - I Love You Honey Bunny
31221,305041,643702,2017-10-17,4.0,189,Siren / Other Half - I Love You Honey Bunny
31221,305041,691982,2017-10-16,4.35,189,Siren / Other Half - I Love You Honey Bunny
31221,109080,799228,2015-12-18,4.15,89,Siren / Omnipollo / Rick Gordon Lindqvist Näcken
31221,109080,409755,2015-05-27,4.05,89,Siren / Omnipollo / Rick Gordon Lindqvist Näcken
31221,109080,560899,2014-11-21,3.5,89,Siren / Omnipollo / Rick Gordon Lindqvist Näcken
31221,109080,720335,2014-10-20,4.01,89,Siren / Omnipollo / Rick Gordon Lindqvist Näcken
31221,109080,794551,2014-10-05,4.0,89,Siren / Omnipollo / Rick Gordon Lindqvist Näcken
31221,109080,760280,2014-07-25,4.46,89,Siren / Omnipollo / Rick Gordon Lindqvist Näcken
31221,109080,522501,2014-05-11,4.06,89,Siren / Omnipollo / Rick Gordon Lindqvist Näcken
31221,109080,321740,2014-04-17,3.75,89,Siren / Omnipollo / Rick Gordon Lindqvist Näcken
31221,109080,19527,2014-03-07,4.15,89,Siren / Omnipollo / Rick Gordon Lindqvist Näcken
31221,109080,671249,2014-02-25,4.0,89,Siren / Omnipollo / Rick Gordon Lindqvist Näcken
31221,109080,403838,2014-02-14,4.5,89,Siren / Omnipollo / Rick Gordon Lindqvist Näcken
31221,109080,4217,2014-02-06,4.58,89,Siren / Omnipollo / Rick Gordon Lindqvist Näcken
31221,109080,726662,2014-02-02,4.0,89,Siren / Omnipollo / Rick Gordon Lindqvist Näcken
31221,109080,19405,2013-12-28,3.75,89,Siren / Omnipollo / Rick Gordon Lindqvist Näcken
31221,109082,19405,2013-12-28,3.75,140,Siren / Pizza Port Big The Inflatable Cowboy Hat
31221,167930,1188005,2017-01-19,4.45,116,Siren / Omnipollo Life Is A Peach
31221,167930,1078536,2015-12-07,3.89,116,Siren / Omnipollo Life Is A Peach
31221,167930,834583,2015-10-11,4.01,116,Siren / Omnipollo Life Is A Peach
31221,167930,290821,2015-09-24,4.0,116,Siren / Omnipollo Life Is A Peach
31221,167930,673749,2015-09-24,3.89,116,Siren / Omnipollo Life Is A Peach
31221,167930,869798,2015-07-26,3.96,116,Siren / Omnipollo Life Is A Peach
31221,167930,4217,2015-07-09,3.72,116,Siren / Omnipollo Life Is A Peach
31221,167930,403838,2015-06-26,3.75,116,Siren / Omnipollo Life Is A Peach
31221,167930,888673,2015-06-15,4.47,116,Siren / Omnipollo Life Is A Peach
31221,167930,779415,2015-06-05,3.65,116,Siren / Omnipollo Life Is A Peach
31221,167930,421067,2015-06-04,4.29,116,Siren / Omnipollo Life Is A Peach
31221,167930,603945,2015-05-23,3.75,116,Siren / Omnipollo Life Is A Peach
31221,167930,234743,2015-05-21,3.5,116,Siren / Omnipollo Life Is A Peach
31221,167930,560899,2015-05-19,3.66,116,Siren / Omnipollo Life Is A Peach
31221,167930,691982,2015-05-05,4.35,116,Siren / Omnipollo Life Is A Peach
31221,167930,897406,2015-05-04,3.21,116,Siren / Omnipollo Life Is A Peach
31221,167930,709853,2015-05-02,4.37,116,Siren / Omnipollo Life Is A Peach
31221,167930,789622,2015-04-27,4.0,116,Siren / Omnipollo Life Is A Peach
31221,167930,713350,2015-04-25,4.21,116,Siren / Omnipollo Life Is A Peach
31221,167930,431335,2015-04-15,4.56,116,Siren / Omnipollo Life Is A Peach
31221,143314,773354,2018-03-02,3.75,140,Siren / To Øl The Tickle Monster
31221,143314,233201,2015-06-18,4.0,140,Siren / To Øl The Tickle Monster
31221,143314,899752,2015-02-02,3.9,140,Siren / To Øl The Tickle Monster
31221,143314,19527,2015-01-30,4.22,140,Siren / To Øl The Tickle Monster
31221,143314,14442,2015-01-28,4.23,140,Siren / To Øl The Tickle Monster
31221,143314,397246,2015-01-11,3.89,140,Siren / To Øl The Tickle Monster
31221,143314,421067,2015-01-09,4.05,140,Siren / To Øl The Tickle Monster
31221,143314,212765,2015-01-09,4.3,140,Siren / To Øl The Tickle Monster
31221,143314,915617,2014-12-28,3.74,140,Siren / To Øl The Tickle Monster
31221,143314,802500,2014-12-01,4.4,140,Siren / To Øl The Tickle Monster
31221,143314,748193,2014-11-30,4.25,140,Siren / To Øl The Tickle Monster
31221,143314,557249,2014-11-28,3.25,140,Siren / To Øl The Tickle Monster
31221,143314,560899,2014-11-21,4.0,140,Siren / To Øl The Tickle Monster
31221,143314,895886,2014-11-20,5.0,140,Siren / To Øl The Tickle Monster
31221,143314,285283,2014-11-19,4.0,140,Siren / To Øl The Tickle Monster
31221,143314,789622,2014-10-27,4.0,140,Siren / To Øl The Tickle Monster
31221,329703,403838,2018-03-13,4.0,40,Siren Craft Brew/ Modern Times Metafiction
31221,329703,728194,2018-03-02,4.0,40,Siren Craft Brew/ Modern Times Metafiction
31221,173071,773354,2017-06-27,3.5,9,Siren / Stillwater - Funkier Feet
31221,173071,916451,2016-06-03,3.81,9,Siren / Stillwater - Funkier Feet
31221,173071,560899,2015-05-19,3.0,9,Siren / Stillwater - Funkier Feet
31221,128240,457878,2015-09-20,4.48,152,Siren Maiden 2013
31221,128240,560899,2014-11-21,3.5,152,Siren Maiden 2013
31221,128240,747262,2014-10-26,3.83,152,Siren Maiden 2013
31221,128240,471453,2014-08-30,3.25,152,Siren Maiden 2013
31221,128240,343988,2014-07-08,3.75,152,Siren Maiden 2013
31221,143681,783333,2018-05-18,4.25,116,Siren / To Øl - Middle Finger Discount
31221,143681,763338,2017-11-10,4.25,116,Siren / To Øl - Middle Finger Discount
31221,143681,728194,2017-11-04,4.0,116,Siren / To Øl - Middle Finger Discount
31221,143681,403838,2017-11-04,3.5,116,Siren / To Øl - Middle Finger Discount
31221,143681,811781,2017-10-30,4.39,116,Siren / To Øl - Middle Finger Discount
31221,143681,691982,2017-09-20,3.85,116,Siren / To Øl - Middle Finger Discount
31221,143681,748193,2015-01-23,4.52,116,Siren / To Øl - Middle Finger Discount
31221,143681,830922,2015-01-19,3.75,116,Siren / To Øl - Middle Finger Discount
31221,143681,57038,2015-01-17,3.73,116,Siren / To Øl - Middle Finger Discount
31221,143681,889354,2014-12-14,4.5,116,Siren / To Øl - Middle Finger Discount
31221,143681,560899,2014-11-21,3.75,116,Siren / To Øl - Middle Finger Discount
31221,143681,789622,2014-10-30,4.3,116,Siren / To Øl - Middle Finger Discount
31221,344591,728194,2018-06-01,4.31,116,Siren/ Wiper and True Wilde Geest
31221,339690,728194,2018-05-21,3.99,127,Siren Craft / Naparbier - Dios de la Guerra
31221,339690,971932,2018-04-18,4.0,127,Siren Craft / Naparbier - Dios de la Guerra
31221,380245,728194,2018-11-09,3.9,116,Siren/Finback Low Side
31221,365046,728194,2018-09-29,3.89,116,Siren/Deya The Sky was Pink
31221,365046,811781,2018-08-26,4.19,116,Siren/Deya The Sky was Pink
31221,380209,728194,2018-11-09,3.96,129,Siren/8 Wired Yeast de Resistance
31221,351200,728194,2018-06-10,4.0,116,Siren/Reuben's Brews Home from Home
31221,379336,728194,2018-11-04,3.9,116,Sound Wave Sessions Double Citra
31221,381839,728194,2018-11-17,3.92,116,Siren/Civil Society Cradle or Culture
31221,140041,212765,2015-02-13,3.94,116,Siren / To Øl 10 Toe Discount
31221,140041,343988,2015-01-04,3.77,116,Siren / To Øl 10 Toe Discount
31221,140041,748193,2014-11-28,4.5,116,Siren / To Øl 10 Toe Discount
31221,140041,741134,2014-10-12,3.75,116,Siren / To Øl 10 Toe Discount
31221,140041,657727,2014-10-06,4.55,116,Siren / To Øl 10 Toe Discount
31221,267861,811781,2017-06-21,4.06,9,Squealer
31221,267861,775766,2017-04-24,3.84,9,Squealer
31221,267861,403838,2017-03-24,4.0,9,Squealer
31221,267861,728194,2017-02-26,3.79,9,Squealer
31221,374902,243040,2018-10-10,3.85,140,Summer Encore
31221,249728,403838,2016-10-28,3.25,140,Summer Citra Party
31221,249728,783333,2016-10-04,4.16,140,Summer Citra Party
31221,249728,691982,2016-09-24,3.65,140,Summer Citra Party
31221,249728,557249,2016-09-22,3.79,140,Summer Citra Party
31221,249728,243040,2016-09-21,3.62,140,Summer Citra Party
31221,340471,609228,2018-04-22,3.59,97,Suspended in Chaos
31221,304794,403838,2018-01-03,3.0,140,The Kentucky Tickle Monster
31221,304794,728194,2017-11-09,4.2,140,The Kentucky Tickle Monster
31221,304794,811781,2017-10-06,4.22,140,The Kentucky Tickle Monster
31221,334895,728194,2018-03-25,3.79,97,Suspended in Mosaic
31221,146554,560899,2014-11-21,3.5,152,Terry's
31221,254666,1232605,2018-05-23,4.0,189,Ten Dollar Shake
31221,254666,1213422,2018-05-12,4.1,189,Ten Dollar Shake
31221,254666,789167,2018-05-06,4.11,189,Ten Dollar Shake
31221,254666,668298,2017-05-31,4.0,189,Ten Dollar Shake
31221,254666,700694,2017-05-17,4.1,189,Ten Dollar Shake
31221,254666,783333,2017-02-28,4.0,189,Ten Dollar Shake
31221,254666,1061866,2016-12-30,4.49,189,Ten Dollar Shake
31221,254666,811781,2016-12-11,4.22,189,Ten Dollar Shake
31221,254666,939880,2016-12-09,4.2,189,Ten Dollar Shake
31221,254666,728194,2016-11-07,4.0,189,Ten Dollar Shake
31221,254666,681732,2016-10-29,3.29,189,Ten Dollar Shake
31221,379376,728194,2018-11-04,3.9,116,Three Little Fonzies
31221,295475,403838,2017-09-08,4.25,116,Thresher
31221,295475,707905,2017-08-20,3.06,116,Thresher
31221,295475,728194,2017-08-07,4.14,116,Thresher
31221,304793,243040,2018-06-25,4.18,140,The Tickle Monster
31221,304793,403838,2017-10-27,4.0,140,The Tickle Monster
31221,304793,728194,2017-10-26,4.25,140,The Tickle Monster
31221,304793,811781,2017-10-06,4.44,140,The Tickle Monster
31221,243227,728194,2016-08-13,4.1,140,Tidal Wave
31221,243227,557249,2016-08-10,3.65,140,Tidal Wave
31221,329724,773354,2018-06-02,3.75,116,Suspended in Space
31221,329724,403838,2018-04-27,3.75,116,Suspended in Space
31221,329724,728194,2018-02-25,4.0,116,Suspended in Space
31221,329724,992772,2018-02-24,4.0,116,Suspended in Space
31221,200450,378545,2015-11-21,4.0,82,Sweet Dream
31221,148135,132348,2017-01-13,3.25,116,Siren/Magic Rock/Beavertown Rule Of Thirds
31221,148135,184925,2016-11-12,3.93,116,Siren/Magic Rock/Beavertown Rule Of Thirds
31221,148135,763332,2016-10-27,3.89,116,Siren/Magic Rock/Beavertown Rule Of Thirds
31221,148135,789622,2015-02-16,4.07,116,Siren/Magic Rock/Beavertown Rule Of Thirds
31221,148135,531560,2015-01-30,3.99,116,Siren/Magic Rock/Beavertown Rule Of Thirds
31221,148135,889354,2014-12-14,3.95,116,Siren/Magic Rock/Beavertown Rule Of Thirds
31221,342643,243040,2018-06-27,3.81,56,Trubbel
31221,342643,656072,2018-06-19,4.06,56,Trubbel
31221,342643,728194,2018-06-10,3.89,56,Trubbel
31221,133715,783333,2018-05-18,4.35,116,Siren / To Øl 10 Finger Discount
31221,133715,403838,2017-10-21,3.5,116,Siren / To Øl 10 Finger Discount
31221,133715,811781,2017-10-18,4.54,116,Siren / To Øl 10 Finger Discount
31221,133715,741560,2015-02-15,4.56,116,Siren / To Øl 10 Finger Discount
31221,133715,787634,2015-02-15,4.25,116,Siren / To Øl 10 Finger Discount
31221,133715,522501,2015-02-15,4.13,116,Siren / To Øl 10 Finger Discount
31221,133715,889354,2014-12-05,4.25,116,Siren / To Øl 10 Finger Discount
31221,133715,560899,2014-11-21,3.75,116,Siren / To Øl 10 Finger Discount
31221,133715,691982,2014-11-20,4.4,116,Siren / To Øl 10 Finger Discount
31221,133715,757862,2014-11-19,4.25,116,Siren / To Øl 10 Finger Discount
31221,133715,657727,2014-10-22,3.75,116,Siren / To Øl 10 Finger Discount
31221,133715,524986,2014-10-20,3.88,116,Siren / To Øl 10 Finger Discount
31221,133715,878056,2014-10-14,3.0,116,Siren / To Øl 10 Finger Discount
31221,133715,799359,2014-10-06,4.5,116,Siren / To Øl 10 Finger Discount
31221,133715,184925,2014-08-29,3.75,116,Siren / To Øl 10 Finger Discount
31221,133715,557249,2014-08-22,4.25,116,Siren / To Øl 10 Finger Discount
31221,133715,425637,2014-08-20,3.75,116,Siren / To Øl 10 Finger Discount
31221,133715,212193,2014-08-17,4.25,116,Siren / To Øl 10 Finger Discount
31221,133715,7152,2014-08-17,4.0,116,Siren / To Øl 10 Finger Discount
31221,133715,584574,2014-07-29,4.75,116,Siren / To Øl 10 Finger Discount
31221,133715,168458,2014-07-20,4.2,116,Siren / To Øl 10 Finger Discount
31221,166002,578607,2016-11-11,4.06,87,Two Weeks Off
31221,166002,68995,2016-05-14,4.5,87,Two Weeks Off
31221,166002,277522,2015-03-29,3.55,87,Two Weeks Off
31221,377156,773354,2018-11-13,3.5,16,Spin Botany
31221,377156,728194,2018-10-22,3.86,16,Spin Botany
31221,176590,522501,2018-09-05,3.47,114,Uncle Zester
31221,176590,694788,2016-04-26,4.07,114,Uncle Zester
31221,176590,212765,2015-12-02,4.44,114,Uncle Zester
31221,176590,304205,2015-11-06,3.52,114,Uncle Zester
31221,176590,212193,2015-10-11,3.85,114,Uncle Zester
31221,176590,7152,2015-10-10,4.32,114,Uncle Zester
31221,176590,500698,2015-07-15,4.85,114,Uncle Zester
31221,241548,795003,2017-03-06,4.0,87,Tschüss
31221,241548,787096,2016-11-14,4.0,87,Tschüss
31221,241548,763332,2016-10-19,3.99,87,Tschüss
31221,241548,691982,2016-10-13,4.25,87,Tschüss
31221,241548,673923,2016-09-26,4.01,87,Tschüss
31221,241548,728194,2016-09-01,3.5,87,Tschüss
31221,241548,163714,2016-08-12,4.04,87,Tschüss
31221,241548,681732,2016-07-23,3.49,87,Tschüss
31221,228108,789154,2016-10-17,4.03,87,Vanilla Weisse
31221,228108,728194,2016-07-03,4.0,87,Vanilla Weisse
31221,228108,1008321,2016-06-09,3.59,87,Vanilla Weisse
31221,228108,760280,2016-06-06,4.13,87,Vanilla Weisse
31221,228108,811781,2016-06-02,4.03,87,Vanilla Weisse
31221,228108,691982,2016-05-19,4.25,87,Vanilla Weisse
31221,228108,1109281,2016-05-05,3.84,87,Vanilla Weisse
31221,303642,728194,2018-01-26,3.9,155,Siren / Sante Adairius Santo del Frio
31221,303642,403838,2017-12-22,4.0,155,Siren / Sante Adairius Santo del Frio
31221,303642,312857,2017-10-09,3.71,155,Siren / Sante Adairius Santo del Frio
31221,303642,691982,2017-09-20,3.6,155,Siren / Sante Adairius Santo del Frio
31221,217961,522501,2017-06-04,3.78,99,Vermont Tea Party
31221,217961,532838,2017-05-15,3.82,99,Vermont Tea Party
31221,217961,914481,2017-04-06,4.12,99,Vermont Tea Party
31221,217961,640726,2017-03-12,3.74,99,Vermont Tea Party
31221,217961,783333,2016-10-31,3.75,99,Vermont Tea Party
31221,217961,691982,2016-10-28,4.0,99,Vermont Tea Party
31221,217961,557249,2016-08-10,4.0,99,Vermont Tea Party
31221,217961,916451,2016-07-10,3.96,99,Vermont Tea Party
31221,364278,728194,2018-09-03,4.25,140,Vu Du Yu Lu
31221,364278,811781,2018-08-17,4.09,140,Vu Du Yu Lu
31221,380229,728194,2018-11-09,4.0,129,Siren/Sante Adairius Equilibrium
31221,111693,595693,2016-11-19,3.5,116,Whiskey Sour IPA
31221,111693,571365,2016-11-01,4.0,116,Whiskey Sour IPA
31221,111693,681220,2016-08-22,3.85,116,Whiskey Sour IPA
31221,111693,760280,2016-06-10,4.0,116,Whiskey Sour IPA
31221,111693,691982,2016-05-20,3.5,116,Whiskey Sour IPA
31221,111693,12340,2015-03-12,4.06,116,Whiskey Sour IPA
31221,111693,789622,2014-12-19,3.92,116,Whiskey Sour IPA
31221,111693,560899,2014-11-21,3.5,116,Whiskey Sour IPA
31221,111693,657727,2014-10-15,3.25,116,Whiskey Sour IPA
31221,111693,747262,2014-09-13,4.04,116,Whiskey Sour IPA
31221,111693,4217,2014-08-07,3.05,116,Whiskey Sour IPA
31221,111693,671249,2014-05-25,2.75,116,Whiskey Sour IPA
31221,111693,784089,2014-05-04,1.0,116,Whiskey Sour IPA
31221,111693,712017,2014-04-28,4.0,116,Whiskey Sour IPA
31221,111693,697769,2014-04-24,4.12,116,Whiskey Sour IPA
31221,111693,670321,2014-02-23,4.0,116,Whiskey Sour IPA
31221,111693,662121,2014-02-21,4.0,116,Whiskey Sour IPA
31221,282271,403838,2018-09-30,3.5,8,Yu Lu
31221,282271,661057,2018-09-15,2.99,8,Yu Lu
31221,282271,715144,2018-06-30,3.95,8,Yu Lu
31221,282271,542703,2017-11-19,3.47,8,Yu Lu
31221,282271,609228,2017-11-17,3.61,8,Yu Lu
31221,282271,952620,2017-09-20,3.75,8,Yu Lu
31221,282271,683233,2017-08-19,3.62,8,Yu Lu
31221,282271,689906,2017-07-19,4.09,8,Yu Lu
31221,282271,1199646,2017-05-20,4.28,8,Yu Lu
31221,282271,728194,2017-05-19,4.0,8,Yu Lu
44122,266073,621888,2017-01-29,3.88,158,Original Chocolate Stout
31221,148847,728194,2016-01-29,3.79,97,Wine Barrel Aged Undercurrent
31221,148847,19527,2014-12-10,3.75,97,Wine Barrel Aged Undercurrent
44122,216878,621888,2016-02-25,3.83,6,Pre-prohibition Cream Ale
44122,246767,621888,2016-08-28,4.3,116,WA15 Magnum IPA
31221,379346,431335,2018-11-07,4.17,116,Siren/Basqueland Hawaiian Shake
31221,379346,728194,2018-11-04,3.96,116,Siren/Basqueland Hawaiian Shake
34450,119898,557249,2014-05-02,3.5,98,Cwrw Gorslas
31221,125211,789167,2018-05-06,4.11,48,White Tips
31221,125211,728194,2017-11-04,3.75,48,White Tips
31221,125211,472192,2017-05-19,3.75,48,White Tips
31221,125211,691982,2016-10-03,3.75,48,White Tips
31221,125211,936966,2016-05-21,2.79,48,White Tips
31221,125211,32985,2015-07-26,3.95,48,White Tips
31221,125211,811781,2015-06-14,4.04,48,White Tips
31221,125211,796910,2015-03-30,4.28,48,White Tips
31221,125211,132348,2015-03-19,4.25,48,White Tips
31221,125211,522501,2014-11-24,3.71,48,White Tips
31221,125211,158894,2014-09-16,3.5,48,White Tips
31221,125211,4217,2014-08-30,3.75,48,White Tips
31221,125211,184925,2014-08-29,3.5,48,White Tips
31221,125211,403838,2014-08-14,3.75,48,White Tips
31221,125211,671249,2014-07-12,3.5,48,White Tips
31221,125211,431335,2014-06-16,4.0,48,White Tips
34450,189864,546654,2015-11-22,3.75,98,Glamorgan Jemima's Pitchfork
34450,189864,557249,2015-09-11,3.62,98,Glamorgan Jemima's Pitchfork
34450,118587,557249,2014-04-18,3.25,98,Dragon's Revenge
34450,126732,557249,2014-06-27,4.0,154,Thunderbird
34450,321120,239643,2018-01-07,3.75,13,Welsh Cake Stout
16274,40173,16869,2007-12-21,3.58,98,Crucible Best
34450,120001,557249,2014-05-04,3.25,154,Welsh Pale Ale
16274,43187,16869,2010-03-27,3.68,98,Golden Frame
16274,52427,16869,2009-09-07,3.68,98,Wade In Sheffield
16274,40680,16869,2008-01-22,3.6,98,White Rose - White Alchemy
27945,133582,781226,2018-06-06,4.25,13,Canterbury Stout (nitro)
27945,133582,948941,2015-12-28,3.75,13,Canterbury Stout (nitro)
27945,133582,656072,2014-08-15,3.78,13,Canterbury Stout (nitro)
16274,38569,16869,2007-09-09,3.41,98,Spring Steel
27945,199170,948941,2015-12-28,4.14,84,Belgo Russian Imperial Stout
27945,199170,708068,2015-11-25,4.13,84,Belgo Russian Imperial Stout
27945,199170,656072,2015-11-12,3.89,84,Belgo Russian Imperial Stout
27945,133580,656072,2014-08-15,3.75,73,Biggleston's Birdman Brown Ale
27945,133585,781226,2018-06-06,3.5,154,Foundry Man's Gold
27945,133585,656072,2014-08-15,3.25,154,Foundry Man's Gold
27945,199167,656072,2015-11-12,3.11,154,Canterbury Pale Ale
27945,133583,808068,2014-10-25,4.25,12,Foundry Red Rye
27945,133583,656072,2014-08-15,4.0,12,Foundry Red Rye
27945,247549,656072,2016-09-04,3.45,154,GB
27945,247548,781226,2018-06-06,4.03,116,Foundry IPA
27945,247548,656072,2016-09-04,3.79,116,Foundry IPA
27945,96604,656072,2013-07-14,4.12,97,Haka
27945,96607,781226,2018-06-10,4.1,82,Itzamná Chocolate Vanilla Porter
27945,96607,948941,2015-12-28,4.21,82,Itzamná Chocolate Vanilla Porter
27945,96607,531560,2014-06-14,3.5,82,Itzamná Chocolate Vanilla Porter
27945,96607,656072,2013-07-14,4.01,82,Itzamná Chocolate Vanilla Porter
27945,82962,426911,2018-09-30,3.68,116,LocoIPA
27945,82962,34619,2012-07-07,3.91,116,LocoIPA
27945,247550,656072,2016-09-04,3.89,9,Oak Aged Sour Cherry
27945,153896,656072,2015-01-11,3.83,77,Oak Aged Wee Heavy
27945,243775,656072,2016-09-03,3.58,54,Le Petit Belge
