profile,beer,abv,name,ratings,score,style
5049,109717,4.3,Muddy Wellies Golden Ale,3,3.75,154
5049,31080,5.0,Organic Lager,2,2.54,37
5049,136917,3.9,Prophecy,3,3.6,154
5049,41647,3.7,SPA,4,3.48,98
5049,84826,3.9,Summer's Hare,4,3.3,154
5049,186833,3.9,Summers's Hare,1,2.83,154
5049,34416,5.0,Wild Hare,36,3.66,154
13297,82922,4.5,92 Squadron,1,3.41,98
13297,77064,3.6,Highwayman,2,3.49,98
13297,114046,4.4,Oatmeal Stout,1,4.0,69
3403,18310,4.4,Black Gold,32,4.01,13
3403,33880,4.5,Blessed Thistle,15,3.63,70
3403,179059,4.6,Buzz ,2,3.75,9
3403,40493,4.5,Cairngorm Gold,9,3.2,154
3403,84522,5.0,Highland IPA,1,4.15,68
3403,63558,4.5,Marks & Spencer Scottish Ale,1,3.83,68
3403,14973,4.4,Nessie's Monster Mash,16,3.4,68
3403,75155,6.0,Pontefract Liquorice Stout,1,3.97,13
3403,80145,4.2,Red Mountain,1,4.03,98
3403,11963,4.5,Sheepshaggers Gold,25,3.35,154
3403,18294,4.1,Stag,10,3.48,68
3403,20310,4.3,Trade Winds,42,4.0,154
3403,23729,4.7,White Lady,8,3.22,89
3403,18293,5.1,Wildcat,27,3.59,68
3403,34326,3.8,Winter Flurry,2,3.12,98
3403,33445,4.8,Witches Cauldron,2,3.61,74
27031,151140,,Birdie 3,1,3.81,154
27031,151141,,Driver's Dark,1,3.6,13
16839,263201,4.0,Friels Hop Infused Vintage Cider,1,3.97,9
22276,80053,4.2,Amarilla,2,4.32,99
22276,81782,7.1,Awesomestow IPA,1,3.97,116
22276,148437,6.0,Bacon Chinook IPA,1,3.25,116
22276,158903,6.0,Belgian Coffee Brown Ale,2,3.6,73
22276,148433,5.0,Belgian Pale Ale (White Wine BA With Brett),2,3.57,54
22276,80078,4.0,Bethnal Green Bitter,5,3.63,98
22276,91293,4.5,Bethnal Green Steam,1,2.9,98
22276,59898,4.0,Blueberry Wheat,1,4.04,89
22276,79875,4.0,Brainwave,1,4.09,98
22276,148435,5.0,Brodenbach Grand Cru,1,3.5,53
22276,109057,6.5,Brodie's / 3 Floyds Mentol Brown,1,3.5,74
22276,108928,10.5,Brodies / Mikkeller Big Mofo Stout,9,3.97,157
22276,148432,10.5,Brodies / Mikkeller Big Mofo Stout Blueberry And Danish Liquorice Edition,1,3.5,84
22276,108929,5.0,Brodies/Cotteridge Wines Bish’s APA,1,2.0,97
22276,59895,5.3,Californian,1,3.65,116
22276,108930,6.4,Caramel Salt Brown,1,3.0,74
22276,119631,6.6,Chinook Bacon IPA,1,3.57,116
22276,91294,7.4,Chinook Coffee IPA,2,3.74,150
22276,69009,3.1,Citra,10,3.99,154
22276,75804,7.0,Dalston Black IPA,12,3.97,175
22276,56769,6.6,Doppel Dunkel Weisen Heisen,3,2.67,92
22276,80054,6.1,Hackney Red IPA,11,3.91,116
22276,78114,6.6,Hoxton Special IPA,9,3.87,150
22276,70204,4.0,IPA,1,3.87,97
22276,108931,5.4,Jamaican Stout,4,4.15,13
22276,148436,5.0,Kentish Town Oud Bruin,1,3.0,52
22276,91292,3.8,Kiwi,6,3.56,154
22276,157975,6.0,Leytonstone Stout,1,3.75,13
22276,108933,6.5,London Brown Porter,1,3.5,101
22276,105207,4.0,London Fields,3,3.32,97
22276,108934,3.8,London Sour,6,3.74,87
22276,108935,3.8,London Sour Apricot,2,3.0,87
22276,108936,3.7,London Sour Blackberry,2,3.38,87
22276,148434,3.7,London Sour Blackcurrant,1,3.5,87
22276,148430,3.7,London Sour Elderberry,1,3.5,87
22276,95934,3.7,London Sour Pineapple,3,3.39,171
22276,108937,3.7,London Sour Raspberry,1,3.5,87
22276,106095,4.8,Londoners Weisse - American Wheat,1,3.75,89
22276,106101,3.6,Mild,1,3.5,76
22276,60132,4.7,Mint Choc Chip Stout,1,3.72,13
22276,148438,9.0,Mocha Milk Stout,1,3.25,82
22276,94717,9.0,Mocha Milk Stout - Bourbon Barrel Age,3,3.62,82
22276,108938,9.0,Mocha Milk Stout - Rum Barrel Age,1,4.0,140
22276,108939,6.2,Mojito Pale,1,1.5,9
22276,108940,5.8,New Dog Old Tricks,1,3.75,116
22276,80082,5.3,Old Street Pale,5,3.43,154
22276,75494,6.3,Old Street Special IPA,1,3.62,116
22276,118851,13.0,Only Human,2,3.88,140
22276,118794,7.0,Oyster Tea Stout,2,3.88,13
22276,264570,3.8,Piccadilly Pale Ale,0,0.0,97
22276,108941,12.1,Romanov Empress Imperial Stout: Jack Daniels Barrel Aged,2,4.25,140
22276,97181,12.1,Romanov Empress Imperial Stout: Port Barrel Aged,2,3.9,84
22276,157977,12.0,Romanov Empress Stout Whisky BA,1,4.0,84
22276,73148,3.8,Ruby Porter,1,2.45,101
22276,78113,8.0,Saison,2,4.02,129
22276,69484,7.7,Seven Hop IPA,2,3.87,150
22276,67708,3.7,Seven Hop Session,1,4.54,154
22276,105205,3.9,Shoreditch Sunshine,5,3.77,97
22276,81798,10.0,Simcoe Breakfast,3,3.9,157
22276,108942,5.0,Simcoe Pale Ale,1,3.0,97
22276,96995,7.3,Smoked Rye Porter,4,3.89,101
22276,143657,3.7,Southside Zester,1,2.73,87
22276,80084,8.0,Summer Saison,1,3.3,129
22276,60772,2.8,Summer Stout,1,3.11,13
22276,75483,7.8,Superior London Porter,6,4.09,159
22276,173947,10.0,Weird BROdMANCE,1,3.88,157
22276,290829,4.5,Whitechapel Weizen,1,3.78,89
22276,56783,4.0,Wild Mild,1,3.35,75
22276,60771,3.7,Wimbledon,1,3.53,98
40373,331245,4.8,Amber Enigma,1,3.81,128
40373,284518,7.0,Apricot Hopfenweisse,1,4.25,89
40373,197949,6.6,Autumn - IPA,4,4.2,116
40373,197945,5.5,Autumn - Motueka Lager,1,3.66,155
40373,197947,6.5,Autumn - NZ Hopfen Weisse,3,4.12,89
40373,197948,6.0,Autumn - Porter,4,3.66,159
40373,197944,4.8,Autumn - Red Ale,2,3.83,128
40373,197946,6.0,Autumn - Vienna Lager,1,3.06,30
40373,268382,6.0,Autumn-Winter - Fazenda Ouro Verde Porter,1,3.89,159
40373,266350,6.5,Autumn-Winter - IPA Mosaic Exp 431,4,4.24,189
40373,266353,4.5,Autumn-Winter - IPA Wai-iti,4,3.97,116
40373,286359,6.2,Autumn-Winter - IPL Vic Secret Comet,3,4.1,155
40373,277768,5.2,Autumn-Winter - Mittelfruh Helles,7,3.66,21
40373,381106,5.5,Autumn-Winter 18 One Off Porter,1,4.13,101
40373,378541,8.5,AW18,3,4.29,189
40373,379703,8.5,AW18 Brewed All Season DIPA,1,4.25,140
40373,299614,6.9,Awkward Phase,4,3.96,116
40373,328639,7.2,Baltic Porter,2,4.0,80
40373,329315,10.0,Barrel Aged Black Forest Cherry Imperial Stout,2,4.27,157
40373,172708,6.0,Bergamot Hopfen Weisse,12,4.0,89
40373,274900,3.5,Bergamot Sour,5,3.81,9
40373,269593,6.0,Bière Brut,2,4.24,141
40373,317703,8.5,Big Pump,1,4.5,140
40373,329373,8.5,Birthday Balloon,4,4.2,140
40373,268381,9.0,Birthday DIPA,2,4.58,140
40373,314832,7.2,Biscuit Town,4,4.14,116
40373,380846,12.0,Bourbon Barrel Aged Imperial Stout,1,4.38,157
40373,254804,10.0,Bourbon Barrel-Aged Tripel,1,4.06,58
40373,193955,4.3,Bretted Bitter,2,3.76,141
40373,322943,5.5,Brown Ale,4,4.11,73
40373,317410,8.5,Bubble Bubble Bubble,1,4.5,140
40373,306622,6.7,Cat,5,4.47,189
40373,314831,4.7,Catch My Eye,3,4.37,97
40373,303663,11.5,Chocolate Imperial Stout,3,4.04,157
40373,282592,12.0,Christmas Cake - Bourbon Barrel-Aged,4,3.94,157
40373,302312,10.0,Chubbles,12,4.39,140
40373,237336,6.6,Citrus Gose & Sour Grapefruit - Tequila Barrel-Aged,1,3.5,16
40373,282802,9.0,Clausenii - Red Wine Barrel-Aged,2,4.12,157
40373,381800,7.0,Cloudwater / Bagby - JPA,1,3.99,116
40373,381057,6.5,Cloudwater / Basqueland - One Trick Pil-Pil,1,3.75,89
40373,366657,8.5,Cloudwater / Boundary - Waterfall,4,4.07,140
40373,277387,12.0,Cloudwater / Brasserie du Mont Salève - Pétillant Naturel Houblonnée,2,3.11,141
40373,346819,12.0,"Cloudwater / J. Wakefield Nicolisa Husk - Coconut, Vanilla & Cacoa",1,4.25,157
40373,379675,13.0,Cloudwater / J. Wakefield Pulse 8,1,4.89,157
40373,332482,11.7,Cloudwater / Lervig Black Forest Imperial Stout,2,3.92,157
40373,343291,12.0,Cloudwater / Lervig Black Forest Stout Speyside BA,5,4.22,157
40373,351126,8.2,Cloudwater / Lost And Grounded / Verdant - Barrel & Ardi,1,4.0,116
40373,314200,7.4,Cloudwater / Modern Times - Lipids & Proteins,6,4.28,189
40373,382548,5.6,Cloudwater / Notch - Super Noble,1,3.25,11
40373,382378,5.3,Cloudwater / Stillwater - Tangible Object,1,3.54,41
40373,308673,8.5,Cloudwater / The Veil - Pineapple,4,4.34,189
40373,382554,6.2,Cloudwater / Verdant - New West,0,0.0,189
40373,379674,6.2,Cloudwater / Verdant New West,1,4.65,116
40373,351478,13.0,Cloudwater Bourbon Chocolate Imperial Stout,1,4.05,157
40373,351479,11.2,Cloudwater Imperial Stout Special Edition - Hibernate,1,3.72,157
40373,351480,6.5,Cloudwater IPA Vic Secret Wai-Iti,1,3.78,116
40373,351481,6.2,Cloudwater IPL El Dorado Mosaic,1,3.71,164
40373,331644,6.0,"Cloudwater/Beavertown Good Night, Future Boy!",4,4.06,155
40373,334010,5.0,Cloudwater/Beermoth Big Table,3,3.68,129
40373,372878,7.0,Cloudwater/Collective Arts Lower Than Zero,1,4.04,199
40373,282589,4.9,Coconut Fruit Sour,2,3.85,171
40373,303564,5.0,Coffee Sour,2,3.95,171
40373,255135,3.5,Cosweisse,1,4.25,87
40373,283284,5.0,Cosweisse BA Wimberry,2,4.12,87
40373,195154,4.8,Cream Ale,0,0.0,6
40373,210542,8.5,Custard Porter,3,4.02,159
40373,288795,5.5,DDH Amarillo Pale,5,4.33,97
40373,361201,6.5,DDH IPA Chinook Ekuanot,2,4.27,116
40373,289705,6.0,DDH IPA Citra,5,4.31,189
40373,360076,6.5,DDH IPA Citra (2018 Version),5,4.14,116
40373,341122,6.5,DDH IPA Citra BBC,10,4.3,189
40373,363332,6.5,DDH IPA Citra Ekuanot,2,4.32,116
40373,360695,6.5,DDH IPA Citra Mosaic BBC,3,3.95,150
40373,333772,6.5,DDH IPA Enigma Chinook,5,4.27,116
40373,303655,7.0,DDH IPA Nelson Sauvin Galaxy,4,4.29,116
40373,379397,6.5,DDH IPA V2,2,4.29,116
40373,351129,6.5,DDH IPA Vic Secret,1,3.75,116
40373,382552,5.5,DDH Pale,1,3.5,97
40373,363272,5.5,DDH Pale Amarillo Citra,1,4.32,97
40373,343418,5.5,DDH Pale Centennial Enigma,1,4.06,97
40373,304415,5.3,DDH Pale Chinook Mosaic,3,4.24,97
40373,373386,5.5,DDH Pale Citra BBC,3,4.27,97
40373,357476,5.5,DDH Pale Citra Chinook,3,4.13,97
40373,363321,5.5,DDH Pale Citra Cryo Ekuanot,1,4.02,97
40373,332546,5.5,DDH Pale Citra Ekuanot,5,4.12,97
40373,373858,5.5,DDH Pale Citra Ekuanot Mosaic,1,4.25,97
40373,336226,5.5,DDH Pale Citra El Dorado,3,4.1,97
40373,367183,5.5,DDH Pale Citra Mosaic BBC,3,4.26,97
40373,366521,5.5,DDH Pale Enigma Ekuanot,1,3.91,97
40373,302956,5.1,DDH Pale Galaxy,5,3.92,97
40373,336269,6.0,DDH Pale Simcoe Citra,1,4.0,97
40373,327004,5.5,DDH Pale Simcoe Ekuanot,2,4.15,97
40373,302570,4.9,DDH Pale Southern Passion Citra,4,4.14,97
40373,379796,5.5,DDH Pale v1,2,4.29,154
40373,282587,5.5,DDH Simcoe Vic Secret Pale,5,4.05,97
40373,281538,5.8,DDH Southern Passion Pale,6,4.36,97
40373,197950,9.0,DIPA,3,4.07,140
40373,282804,9.0,DIPA Burtoneque,2,4.39,140
40373,379717,8.0,DIPA Citra BBC,1,4.59,140
40373,346818,8.5,DIPA Citra BBC Mosaic,1,4.35,140
40373,357203,8.5,DIPA Citra Centennial,4,4.12,140
40373,361430,8.5,DIPA Citra Chinook,2,4.11,140
40373,347763,8.5,DIPA Citra Cryo Amarillo,3,4.07,140
40373,373862,8.0,DIPA Citra Ekuanot BBC,3,4.23,140
40373,333777,8.5,DIPA Citra Enigma,7,4.27,140
40373,347762,8.5,DIPA Citra T90 Amarillo,2,4.12,140
40373,323177,8.0,DIPA Ekuanot Mosaic,9,4.27,140
40373,333770,8.5,DIPA Enigma,8,4.26,140
40373,282588,9.0,DIPA JW Lees,3,4.22,140
40373,282803,9.0,DIPA London Ale,3,4.48,140
40373,261487,9.0,DIPA V10,4,4.41,140
40373,266483,9.0,DIPA V11,4,4.28,140
40373,268380,9.0,DIPA V12,4,4.09,140
40373,274781,9.0,DIPA V13,15,4.27,189
40373,215233,9.6,DIPA V2,4,4.28,140
40373,223305,9.0,DIPA V3,19,4.27,140
40373,347240,8.5,DIPA V3 2018,6,3.96,140
40373,345338,8.5,DIPA V3.1,7,4.13,140
40373,239186,9.0,DIPA V4,6,4.11,140
40373,239187,9.0,DIPA V5,5,4.26,140
40373,244045,9.0,DIPA V6,12,4.16,140
40373,244046,9.0,DIPA V7,6,4.16,140
40373,261125,9.0,DIPA V9,4,3.95,140
40373,281519,9.0,DIPL,10,4.2,164
40373,282809,9.0,Double Golden Ale,1,4.25,140
40373,245486,6.9,Elderflower Spring Ale,0,0.0,171
40373,299460,6.5,Fool For You,7,3.86,129
40373,299616,6.3,Grapefruit Sour,1,3.5,171
40373,382546,4.8,Helles,1,3.36,21
40373,323245,4.8,Helles Mandarina,6,3.82,21
40373,373177,4.8,Helles Tettnanger,2,3.61,21
40373,288649,9.0,IIPA Centennial,8,4.04,140
40373,281521,9.0,IIPA Simcoe Mosaic,7,4.36,140
40373,299623,8.0,Imaginary Greenscapes,8,4.16,140
40373,206768,10.1,Imperial Stout - Special Edition Hibernate (Gyle 100/101),4,4.11,157
40373,215699,11.2,Imperial Stout - Special Edition Hibernate (Gyle 123),4,4.33,157
40373,206769,10.7,Imperial Stout Ardbeg,4,4.11,157
40373,196182,7.2,IPA,0,0.0,116
40373,296930,6.0,IPA Amarillo Citra,4,4.26,116
40373,343419,6.5,IPA Chinook Citra,4,4.01,116
40373,274906,6.5,IPA Chinook Vic Secret,4,4.19,116
40373,237287,6.5,IPA Citra,4,4.04,116
40373,373426,6.5,IPA Citra BBC Ekuanot,2,4.08,189
40373,336227,6.5,IPA Citra Vic Secret,1,3.5,116
40373,281859,6.5,IPA Ekuanot,7,4.2,116
40373,288796,6.5,IPA Hallertau Blanc,1,3.91,116
40373,252792,6.5,IPA Nelson Sauvin,2,3.83,116
40373,333767,6.5,IPA Simcoe Ekuanot,5,4.01,116
40373,269640,6.5,IPA Vic Secret Wai-Iti,4,4.21,116
40373,351125,6.0,IPL Cashmere,4,3.6,155
40373,377385,6.0,IPL Cashmere Tettnanger,1,3.77,155
40373,269639,6.2,IPL El Dorado Mosaic,2,3.82,164
40373,344055,6.0,IPL Vic Secret Ekuanot,2,4.08,155
40373,288401,3.5,Lacto Sour,1,4.13,87
40373,177873,5.5,Lager,0,0.0,41
40373,215236,3.6,Lapsang Lichtenhainer,3,2.82,171
40373,215239,5.9,Leningrad Sour,1,4.03,171
40373,304426,6.4,Let There Be Love,4,3.54,7
40373,375596,3.9,Light Lager,2,3.49,155
40373,290913,8.2,Loral & Ardi,7,4.33,174
40373,275842,6.3,Make Apple Pie Great Again,3,3.95,8
40373,282801,4.9,Mango Fruit Sour,3,4.17,87
40373,341123,8.5,MCR DIPA Citra BBC,4,4.38,189
40373,293799,4.0,MF Grisette Citra,1,3.72,129
40373,291154,4.4,MF Grisette El Dorado,2,4.1,129
40373,291529,5.4,Mittelfrüh Tettnanger Helles,2,4.25,21
40373,313310,8.0,Mobile Speaker,5,4.21,140
40373,302961,5.3,Mormora Sour,5,3.89,171
40373,322129,8.5,NE DIPA Citra Mosaic,4,3.98,189
40373,317622,8.5,NE DIPA Enigma Mosaic,4,4.33,140
40373,302959,9.0,NE DIPA Lemon Drop Galaxy,4,3.93,140
40373,281520,9.0,NE DIPA Mosaic,4,4.59,140
40373,299471,8.0,NE DIPA Simcoe Citra BBC,7,4.5,140
40373,302958,8.0,NW Denali Melba,0,0.0,140
40373,281522,9.0,NW DIPA Citra,28,4.29,140
40373,299463,8.2,NW DIPA Citra Amarillo,4,4.45,140
40373,310166,8.2,NW DIPA Citra BBC Simcoe,1,4.41,140
40373,294597,9.0,NW DIPA Ekuanot,12,4.24,140
40373,302957,9.0,NW Dipa Galaxy,9,3.94,140
40373,186963,6.2,Old Garde,3,4.08,127
40373,241840,8.4,Old Garde - Red Wine Barrel-Aged,3,3.62,127
40373,274901,3.5,Pale Ale,4,3.98,97
40373,295110,3.4,Pale Ale Centennial,2,3.67,97
40373,301694,3.7,Pale Ale Centennial Ekuanot,3,3.92,97
40373,288797,3.5,Pale Ale Ekuanot,6,4.03,97
40373,373669,10.0,Parkin Cake,1,4.4,191
40373,299519,5.4,Pilsner Mandarina Bavaria,5,3.93,40
40373,326545,5.0,Pilsner Motueka Mandarina,2,3.88,40
40373,324138,8.3,Pompettes,5,3.9,129
40373,332289,6.0,"Present Good Night, Future Boy!",1,4.5,155
40373,351127,6.0,Red Wine BA Kettle Sour with Blueberry & Raspberry,1,3.5,171
40373,256929,11.0,Rum Barrel-Aged Imperial Stout,2,3.97,157
40373,319032,,Russian Imperial Stout - Islay Barrel-Aged,1,4.24,157
40373,237196,6.0,Saison,1,4.0,129
40373,302964,7.0,Saison Tettnanger,7,3.81,129
40373,171669,4.8,Session IPA,5,3.98,116
40373,299470,4.9,Session IPA Citra Amarillo,7,4.03,116
40373,280098,4.5,Session IPA Citra Mosaic,4,4.37,116
40373,306621,4.8,Session IPA Simcoe Citra BBC,8,4.14,116
40373,320305,4.7,Session IPA Simcoe Enigma,1,4.35,189
40373,329225,4.5,Session IPA Vic Secret Mosaic,1,4.35,116
40373,311586,4.0,Session IPL Citra El Dorado,1,4.05,41
40373,215240,3.5,Seville Orange Sour,8,3.68,171
40373,177857,6.0,Simcoe Hopfen Weisse,2,4.04,89
40373,206770,7.5,Small Beer,0,0.0,78
40373,381056,2.9,Small Chinook El Dorado,1,3.75,97
40373,343417,2.9,Small Chinook Pale,1,4.02,97
40373,345342,2.9,Small IPL Citra,2,4.13,155
40373,342892,2.9,Small IPL Citra Mosaic,2,3.59,155
40373,321121,2.9,Small Mosaic Pale,1,3.98,97
40373,326547,2.9,Small Nelson Sauvin Rye Pale,2,4.24,97
40373,196139,6.0,Smoked Porter,0,0.0,101
40373,247309,3.6,Sorachi Ace Grisette,4,3.7,129
40373,237288,6.5,Sour Cherries - Bourbon Barrel-Aged,2,3.83,171
40373,296357,9.0,Special Edition Drink Fresh DIPA Burton,1,4.0,140
40373,341337,13.0,Speyside BA Chocolate Imperial Stout,3,3.96,84
40373,302962,4.0,Spirit Animal Flower Power Special,2,3.75,129
40373,177855,7.0,Spring - IPA,1,4.0,116
40373,219288,4.3,Spring-Summer - Bitter,0,0.0,98
40373,219279,4.8,Spring-Summer - Epic Lager,0,0.0,41
40373,219280,4.8,Spring-Summer - Eureka Lager,0,0.0,41
40373,217229,6.5,Spring-Summer - IPA Citra,9,4.05,116
40373,297594,6.0,Spring-Summer - IPA DDH Chinook Citra,3,4.07,116
40373,292648,6.5,Spring-Summer - IPA Hallertau Blanc,1,3.99,116
40373,253826,6.5,Spring-Summer - IPA Vic's Secret,7,3.91,116
40373,244914,6.2,Spring-Summer - IPL Centennial,5,3.94,155
40373,219284,4.8,Spring-Summer - Keyworth’s Early Lager,0,0.0,41
40373,219285,4.8,Spring-Summer - Keyworth’s Mid Lager,0,0.0,41
40373,292649,4.0,Spring-Summer - MF Grisette Citra,2,4.05,129
40373,291662,5.4,Spring-Summer - Mittelfrüh Tettnanger Helles,2,3.78,21
40373,274904,5.6,Spring-Summer - Motueka Pilsner,4,3.75,41
40373,219286,3.9,Spring-Summer - Pale Ale,2,3.91,97
40373,293541,5.5,Spring-Summer - Pale Ale DDH Ella Ekuanot,1,3.76,97
40373,299628,4.2,Spring-Summer - Pale Ale Huell Melon,1,3.5,116
40373,239188,4.8,Spring-Summer - Pioneer Lager,2,3.62,41
40373,269505,6.0,Spring-Summer - Saison,1,3.89,129
40373,219281,4.5,Spring-Summer - Session Bitter,1,3.28,98
40373,231931,4.5,"Spring-Summer - Session Bitter Comet, Citra, Mosaic",1,3.68,98
40373,255997,4.5,Spring-Summer - Session IPA Centennial El Dorado,1,3.91,116
40373,226675,4.5,Spring-Summer - Session IPA E431,6,4.12,116
40373,219289,4.5,Spring-Summer - Session IPA Nelson Sauvin,0,0.0,116
40373,239190,4.5,Spring-Summer - Session IPA Simcoe Centennial,3,4.07,116
40373,226673,4.2,Spring-Summer - Table Beer Juniper,1,3.74,129
40373,239189,3.6,Spring-Summer - US Light Ahtanum Bravo,3,3.92,97
40373,226674,3.6,Spring-Summer - US Light Comet,1,3.52,116
40373,219287,3.5,Spring-Summer - US Light Mosaic,0,0.0,97
40373,234176,6.5,Spring-Summer - White IPA Mosaic E431,5,3.85,116
40373,296347,6.1,Spring-Summer - Wit Loral,5,4.2,48
40373,192979,5.0,Summer - American Pale Ale,1,3.5,97
40373,181728,3.5,Summer - Grisette,4,3.75,129
40373,177856,6.8,Summer - IPA,8,3.9,116
40373,179781,5.5,Summer - Lager,1,4.36,37
40373,373845,4.0,Summer Pale,1,4.15,97
40373,377783,,System Failure,2,4.2,140
40373,306623,6.7,Taco,5,4.28,116
40373,317940,7.0,The Missing Piece,2,4.24,189
40373,238853,8.3,Three's Company,8,4.12,140
40373,341124,9.5,TIPA Citra BBC,5,4.22,189
40373,285627,8.0,Tremendous Ideas,11,4.11,140
40373,328492,8.0,Tropical Stout,1,3.89,157
40373,192051,5.2,US Hopfen Weisse,2,3.95,89
40373,219282,6.5,Vermont ESB,2,3.86,66
40373,277772,7.3,Vic Secret Sour IPA,2,3.86,116
40373,314833,5.0,Voyageuse,3,3.95,116
40373,291954,4.6,Wheat Ale Mandarina Bavaria,3,3.96,93
40373,238182,6.5,White IPA Comet,2,3.51,116
40373,300827,5.0,Winberry Cosweisse,1,3.24,87
40373,206771,6.5,Winter - AUS Hopfen Weisse,2,4.06,89
40373,215700,6.0,Winter - Black IPA,1,3.44,175
40373,204356,4.8,Winter - Brown Ale,1,3.65,73
40373,204357,5.5,Winter - Dark Lager,1,4.06,46
40373,212974,4.8,Winter - Dr Rudi Lager,0,0.0,41
40373,210775,8.0,Winter - IPA,3,4.01,140
40373,206772,3.5,Winter - Light Galaxy,2,3.88,97
40373,222016,6.5,Winter - Range ESB,1,3.87,66
40373,204358,6.0,Winter - Wheat,1,4.46,89
40373,210032,4.0,Winter Range Stout,1,4.0,13
40373,324435,12.0,Wizard King,1,4.38,84
40373,303458,6.0,™ Life,6,4.07,116
6872,18652,4.5,Barn Owl Premium Bitter,29,3.75,98
6872,18655,4.2,Blue Jay Best Bitter,0,0.0,98
6872,14622,4.8,Buzzard Dark Ale,8,3.44,47
6872,232466,4.0,Commando 'Hoofing',1,3.0,154
6872,30766,4.0,Cotleigh 25,3,3.86,98
6872,18651,4.2,Golden Seahawk,25,3.67,98
6872,49824,3.5,Harrier Lite,2,3.21,98
6872,18658,4.0,Harvest Ale,0,0.0,98
6872,62461,4.5,Honey Buzzard,1,3.55,98
6872,285551,4.0,IPA,4,3.22,150
6872,12811,3.9,Kiwi Pale Ale,1,3.0,154
6872,18657,4.4,Kookaburra Premium Ale,1,4.02,98
6872,97499,4.3,Lemon Ale,2,3.47,98
6872,52356,4.0,Monument,1,3.83,98
6872,101321,4.0,New Harvest,1,3.4,98
6872,94838,3.4,Nutcracker,1,3.47,75
6872,82203,4.4,Old Hooker,1,4.0,98
6872,18656,5.0,Osprey Strong Ale,1,3.81,66
6872,18654,4.4,Peregrine Porter,4,3.64,101
6872,18659,5.0,Red Nose Reinbeer,5,3.7,47
6872,18653,5.0,Snowy Winter Ale,2,3.51,154
6872,18650,3.8,Tawny Owl,20,3.71,98
21760,54942,4.1,Coiners,1,3.38,98
21760,252783,4.4,Off Your Fruit,1,3.5,116
21760,54943,4.5,Pennine Gold,1,3.56,98
40331,245855,3.6,Chester Gold,2,3.52,154
41905,185519,4.4,Sly Saison,1,4.0,129
41905,185520,4.7,Sou'West,1,3.88,154
31201,91444,5.0,Devils Dyke,2,3.73,101
31201,225416,3.6,Root Thirteen,1,3.99,97
31201,91445,4.0,Ruskin's Ram,1,4.25,98
31201,91446,5.2,Three Rings,0,0.0,154
31201,379156,5.2,Tripod,1,4.35,150
31201,91443,3.7,Truleigh Gold,0,0.0,154
25956,70731,5.0,American Invasion,2,4.06,154
25956,70730,8.0,Croglin Vampire Doppelbock,2,4.09,35
25956,168555,3.8,Esthwaite Bitter,1,3.79,98
25956,83582,4.0,Langdale,4,3.39,98
25956,91440,4.3,Loweswater Gold,10,3.71,98
25956,119315,3.7,Melbreak,1,3.75,98
25956,234789,9.5,Northern Imperial Stout,1,4.48,84
25956,83583,4.5,Pacific Voyage,2,3.38,154
25956,119318,4.5,Pale Ale,1,4.0,97
46076,238059,5.7,Bess Of Harwick,1,3.43,97
31471,92994,4.3,Geniuss,1,3.98,13
31471,103820,4.1,Golden,1,3.11,98
45334,373826,5.7,BA Saison Blanc,1,4.0,129
45334,348229,6.0,Becoming North,1,4.15,80
45334,228166,4.4,Big Bang,2,4.0,97
45334,279402,5.1,Field Work,1,4.18,129
45334,248193,3.6,Fresh Start,1,3.91,129
45334,344934,5.7,Gyle 99,1,4.43,54
45334,377281,4.4,Hurly Burly,1,3.98,119
45334,379020,7.0,Imperfect Beings,1,4.0,116
45334,340463,7.0,Invincible Summer,1,4.04,116
45334,344935,4.3,Kokomo Weekday,2,4.07,97
45334,274929,7.0,Kokomo Weekend,3,4.18,116
45334,279404,4.0,Natural Selection,1,4.03,97
45334,228169,5.3,Quercus Alba,2,4.16,165
45334,367199,5.0,Roar Power,1,3.5,97
47294,252586,5.3,Phantom,2,3.94,116
47294,288554,5.0,Vamp,1,4.19,75
33363,139099,5.1,Amber Ale,6,3.46,128
33363,232365,5.4,Amber Trail,1,4.12,30
33363,313860,5.0,American Pale,2,3.44,97
33363,307598,4.5,Bath Bomb,1,3.83,116
33363,189422,6.0,Beartooth American Brown Ale,9,3.62,73
33363,303921,8.3,Deucebox,8,4.0,140
33363,215676,4.5,DrHop Kick,1,3.67,97
33363,340255,4.0,Easy Peeler,9,3.74,116
33363,234173,4.7,Flatiron,9,3.78,128
33363,358241,6.5,Fourpure / Bear Republic - Nor Cal,1,3.61,116
33363,358240,5.5,Fourpure / Brasserie De La Senne - Homage,3,3.92,129
33363,358239,6.0,Fourpure / Devils Peak - Coastline,2,4.05,171
33363,358243,4.0,Fourpure / Kyoto - Temple,0,0.0,16
33363,358242,9.0,Fourpure / Sunset Brew - Nightfall,1,4.26,157
33363,358238,4.2,Fourpure / Two Birds - Nugget,1,3.69,97
33363,274128,6.6,Fourpure/Cloudwater Optare,1,3.85,175
33363,302544,3.7,Hoptart,0,0.0,87
33363,120200,6.1,India Pale Weizen,1,3.68,93
33363,299513,4.4,Indy Lager,3,3.55,37
33363,114160,6.5,IPA,16,3.78,150
33363,229395,5.9,Juicebox,33,3.93,116
33363,273061,7.4,Limehaus,1,3.9,164
33363,368523,4.2,Lotus Peak (Lychee and Vanilla Sour),1,3.6,171
